,Aspect,BulkDensity,ClayPercentage,annualPET,aridityIndexThornthwaite,climaticMoistureIndex,continentality,embergerQ,growingDegDays0,growingDegDays5,maxTempColdest,minTempWarmest,monthCountByTemp10,PETColdestQuarter,PETDriestQuarter,PETseasonality,PETWarmestQuarter,PETWettestQuarter,thermicityIndex,OrganicCarbon,PhCaCL,Slope,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Pterocarpus santalinoides,3.12825193748774,129.53488372093,24.2480620155039,1682.69765391584,45.5685270584215,0.104547803249277,2.72687338658389,544.5183209954,113293.76744186,113293.76744186,294.987080103359,219.617571059432,12,126.198811001248,143.333514289955,1386.83297138066,156.427261411682,135.832816269355,689.953488372093,227.478036175711,49.7829457364341,0.00433988729801953,262.06976744186,101.488372093023,74.6614987080103,870.038759689922,333.537467700258,195.635658914729,137.90180878553,259.219638242894,261.431524547804,272.449612403101,250.449612403101,2031.27131782946,338.994832041344,45.1240310077519,60.8036175710594,882.974160206718,172.193798449612,346.49354005168,598.852713178295
Suaeda nigra,3.18245836813003,141.691516709512,20.0745501285347,1475.03928169309,82.3139331052726,-0.795295627045524,19.836503920028,32.4391258406455,65884.2802056555,61267.2223650386,132.899742930591,172.696658097686,8.9280205655527,58.1523137497105,152.009691400209,5787.08647159684,193.541851328087,132.920565455616,313.767994858612,111.660668380463,67.6452442159383,0.0179693137461992,156.53470437018,162.763496143959,46.5089974293059,6880.28277634961,344.920308483291,-12.8071979434447,357.727506426735,179.339331619537,171.789203084833,245.74293059126,69.6041131105398,291.385604113111,53.8483290488432,6.43958868894602,54.9794344473008,136.444730077121,25.7686375321337,93.2236503856041,59.3521850899743
Tephroseris palustris subsp. congesta,3.28486499737372,100.310704960836,14.3638743455497,465.950232099193,50.21609836451,-0.147674419250561,32.2242894135704,44.4453230470958,11790.1627906977,7915.91472868217,-149.416020671835,82.7467700258398,2.62273901808786,2.63992247823866,15.1864599481572,4055.8637446125,95.0748322361199,82.6765375285186,-148.619509043928,1140.44125326371,56.9371727748691,0.0120668339132928,-31.625322997416,88.6976744186046,21.6821705426357,11611.6563307494,180.560723514212,-231.806201550388,412.366925064599,108.519379844961,-125.925064599483,116.170542635659,-176.785529715762,404.847545219638,62.28165374677,16.9405684754522,50.4134366925065,165.015503875969,57.0542635658915,155.87338501292,70.5271317829457
Havardia albicans,3.52201369205784,116.59383033419,32.1388174807198,1720.29799992488,50.9267436198699,-0.346692304743024,5.48641025317021,214.607513046265,111563.723076923,111563.723076923,284.884615384615,218.964102564103,12,110.488871471698,143.697948847062,2924.89899401542,173.79099997496,155.560923317151,674.661538461538,748.028277634961,72.6426735218509,0.00182825315251217,258.023076923077,116.710256410256,65.3435897435897,1984.71794871795,343.935897435897,166.889743589744,177.046153846154,272.215384615385,249.017948717949,277.928205128205,229.279487179487,1126.46153846154,197.55641025641,24.874358974359,65.8641025641026,518.910256410256,87.9230769230769,339.587179487179,117.810256410256
Ursinia anthemoides,3.44855952497032,135.64857881137,14.0878552971576,1380.86023263833,79.0391493630163,-0.596855669848851,12.0805412567768,78.224484621864,73589.9381443299,73440.0657216495,163.811855670103,159.791237113402,11.6030927835052,53.3582216968241,176.694174938595,5437.24205976663,176.058633686341,55.9171907606813,394.273195876289,96.8656330749354,59.077519379845,0.010122675912209,170.257731958763,125.768041237113,50.6082474226804,4317.15463917526,307.969072164948,60.9458762886598,247.023195876289,126.60824742268,214.394329896907,226.409793814433,117.085051546392,535.128865979381,98.9639175257732,11.7809278350515,62.7345360824742,264.726804123711,43.9536082474227,49.1855670103093,259.538659793814
Puccinellia maritima,3.37581992603431,122.545454545455,11.6441558441558,498.150180797088,23.8919743767151,0.428692306143542,17.4762820341648,171.564897302481,23738.0192307692,15014.2692307692,3.5025641025641,113.610256410256,4.05128205128205,6.85705126646238,49.108871782743,3607.85154497196,88.8289487692026,33.4669743470657,20.3807692307692,498.254545454545,45.9212598425197,0.0252985550555897,58.1025641025641,62.6205128205128,25.9051282051282,6251.17692307692,185.271794871795,-54.3820512820513,239.653846153846,78.0333333333333,43.6538461538462,139.882051282051,-18.9282051282051,1038.6,125.264102564103,52.1230769230769,26.1487179487179,350.05641025641,175.276923076923,246.587179487179,262.666666666667
Salicornia europaea,3.69877444724595,118.539845758355,16.5192802056555,663.418805149069,41.5669465683799,0.0406615786804194,19.8174300363652,96.3044272791642,33975.3358778626,24647.7175572519,17.4681933842239,141.351145038168,5.59541984732824,14.8781679406876,41.9235369173322,4171.5714487168,108.737251825308,66.192824228726,97.0216284987277,665.925449871465,55.8762886597938,0.00488800331288009,83.2824427480916,73.3587786259542,26.7760814249364,7114.42493638677,224.203562340967,-48.6081424936387,272.811704834606,129.12213740458,31.5267175572519,173.888040712468,-6.72010178117048,668.111959287532,79.2977099236641,33.9770992366412,28.4961832061069,223.211195928753,113.081424936387,185.910941475827,144.302798982188
Acacia crassicarpa,3.18450561690737,126.908587257618,22.6232686980609,1514.88283620919,64.0867453597662,0.0803937014055455,5.78477690977062,419.028137627549,107806.204724409,107806.204724409,263.238845144357,229.753280839895,11.997375328084,98.0590547176171,118.096719256223,2446.51887508202,150.545301702705,138.411390309572,649.472440944882,161.16338028169,52.7239436619718,0.0105591825861921,249.328083989501,89.6456692913386,59.9580052493438,2022.48818897638,319.763779527559,169.249343832021,150.514435695538,267.03937007874,230.170603674541,271.435695538058,219.965879265092,1751.30446194226,378.606299212598,20.7139107611549,94.6115485564304,1060.38320209974,70.007874015748,767.028871391076,94.9265091863517
Hydrochorea corymbosa,3.37878744595931,133.111959287532,25.4554707379135,1686.77343656817,38.3717812488552,0.197608142247561,1.90941475775406,622.482061332722,112951.740458015,112951.740458015,300.964376590331,215.676844783715,12,128.156768158192,143.263028268596,1174.40984827872,152.985216194133,134.914554469761,690.898218829517,224.297709923664,47.2213740458015,0.0051638309369546,261.29262086514,100.740458015267,79.6081424936387,596.101781170483,326.867684478372,199.547073791349,127.320610687023,258.465648854962,261.534351145038,267.98727735369,253.127226463104,2256.58015267176,340.572519083969,69.4198473282443,52.9058524173028,934.193384223919,244.783715012723,369.821882951654,646.422391857506
Mundulea sericea,3.09004804215563,135.93164556962,19.5696202531646,1643.75848064181,66.2411644513094,-0.501594936560038,8.32759494902212,140.075949287415,91970.2025316456,91970.2025316456,239.460759493671,184.918987341772,11.9063291139241,99.0127088136311,101.639468325844,3184.70187122973,169.742531286312,162.240430614616,523.469620253165,113.422784810127,58.4708860759494,0.0126193089080046,212.686075949367,134.759493670886,60.620253164557,2952.97974683544,310.169620253165,86.5341772151899,223.635443037975,239.772151898734,171.349367088608,243.237974683544,169.916455696203,806.508860759494,178.248101265823,6.67088607594937,90.2354430379747,467.658227848101,25.1443037974684,363.549367088608,31.9822784810127
Cassia fistula,3.28184064800854,125.693506493506,27.1220779220779,1569.83487235827,54.3322050968806,-0.0710769231072985,5.52948716680209,354.835307383232,105897.546153846,105833.615384615,268.448717948718,217.751282051282,11.9589743589744,106.134589777237,125.730897414379,2268.38105265299,153.504948816544,136.34407702715,634.191666666667,269.716145833333,56.9609375,0.0165267252064055,244.938461538462,101.761538461538,64.174358974359,1904.24871794872,323.474358974359,159.5,163.974358974359,256.530769230769,230.6,266.258974358974,218.269230769231,1531.01282051282,280.64358974359,29.2333333333333,71.4435897435897,737.730769230769,108.612820512821,436.733333333333,223.125641025641
Physaria fendleri,2.82285326436611,142.14824120603,17.6030150753769,1491.77231049657,75.9492967212619,-0.758618089721431,18.2340451760508,37.874547670834,65291.6042713568,60220.5603015075,139.690954773869,161.381909547739,8.93969849246231,62.1289196445714,109.924823967057,5346.38651632184,187.882236384866,168.368166036941,289.670854271357,217.72864321608,67.5402010050251,0.022138963123092,152.683417085427,166.63567839196,48.9045226130653,6456.07035175879,324.829145728643,-19.4095477386935,344.238693467337,223.781407035176,117.21608040201,233.979899497487,68.8065326633166,356.542713567839,69.251256281407,8.59547738693467,65.9447236180904,175.213567839196,32.8768844221105,151.540201005025,47.1934673366834
Lonicera implexa,2.93469504894334,130.300505050505,25.4823232323232,1084.05014962861,67.811035291113,-0.452702019166088,16.2483586133128,76.7687121400929,64370.1363636364,62468.196969697,116.414141414141,175.669191919192,8.89393939393939,36.566363686263,147.643812950211,4917.77176119101,146.047399174083,56.079368774337,298.652146464646,351.893939393939,69.2929292929293,0.0327637842056439,148.820707070707,101.590909090909,37.6439393939394,5705.09595959596,298.247474747475,32.3535353535354,265.893939393939,118.686868686869,214.949494949495,225.156565656566,79.9722222222222,578.957070707071,81.4974747474748,12.0707070707071,45.6944444444444,220.280303030303,57.2171717171717,66.8787878787879,185.409090909091
Eleocharis acutangula subsp. breviseta,3.07903656406284,131.452261306533,23.9572864321608,1634.29798866157,53.7458039815701,-0.11153266312152,5.23580402600106,335.234372378594,103223.08040201,103223.08040201,266.620603015075,205.472361809045,12,109.794899293526,126.796607999945,2276.99643841461,159.967361756905,141.344396869142,616.644472361809,188.663316582915,53.0502512562814,0.010240553041959,238.751256281407,110.974874371859,66.3592964824121,1775.75376884422,321.562814070352,151.291457286432,170.27135678392,245.683417085427,224.572864321608,258.979899497487,214.14824120603,1508.12060301508,269.040201005025,28.5954773869347,70.0150753768844,707.756281407035,105.366834170854,393.776381909548,305.600502512563
Mesembryanthemum crystallinum,3.24056433672255,136.916243654822,20.9086294416244,1380.12947140172,79.020428078601,-0.741612087193905,12.5132241741536,48.4267002545316,75011.3350125945,74884.862720403,167.395465994962,166.76322418136,11.632241813602,56.0548612717117,149.016977190071,5137.552539124,172.932140898044,80.4815869751745,395.038413098237,108.408629441624,67.7735368956743,0.00847984879600434,173.503778337531,127.539042821159,50.4811083123426,4402.67758186398,306.745591939547,55.4659949622166,251.27959697733,149.528967254408,201.667506297229,229.536523929471,117.020151133501,329.647355163728,47.8942065491184,11.1360201511335,45.4811083123426,129.51637279597,40.4130982367758,56.7405541561713,110.425692695214
Tanacetum corymbosum subsp. corymbosum,2.81899767138384,122.087719298246,24.2330827067669,882.343531558388,44.4784962652919,-0.119122807015863,16.9417292826755,105.130651440537,43282.969924812,34202.6616541353,57.8922305764411,133.385964912281,6.03007518796993,23.5737342936055,96.5894235859539,4593.82772177025,127.635463494705,64.6782453771223,150.090852130326,554.611528822055,64.0676691729323,0.0323943895123193,103.187969924812,94.7443609022556,35.609022556391,5971.80952380952,249.348370927318,-14.203007518797,263.551378446115,103.34335839599,126.711779448622,181.172932330827,28.8421052631579,769.50626566416,95.3333333333333,36.0426065162907,27.8145363408521,259.042606516291,130.892230576441,174.483709273183,191.694235588972
Anthoxanthum australe,3.29721023194606,119.213032581454,13.34335839599,548.489724066024,40.6366415477934,0.126666666645753,23.6185463496617,70.9949621903269,16165.8157894737,10991.3421052632,-37.9172932330827,115.984962406015,3.49624060150376,3.34240601594586,25.2730575838782,4561.05517455749,106.996391009567,76.7429069672013,-47.4887218045113,586.345864661654,38.2932330827068,0.00347996843232309,42.5238095238095,75.7218045112782,23.2706766917293,8349.72431077694,212.293233082707,-106.37343358396,318.666666666667,131.809523809524,-21.1528822055138,152.438596491228,-62.468671679198,629.065162907268,79.2706766917293,30.9774436090226,30.5764411027569,218.333333333333,99.4260651629073,201.117794486216,126.907268170426
Lithodora fruticosa,3.03518239526063,130.595,29.23,1052.46804763794,63.718649892807,-0.470149998860434,16.815249979496,70.5427000617981,57811.05,52623.82875,97.8775,159.5475,7.7025,33.1800500011444,137.828424935341,4991.21450195313,146.086574726105,64.4910249853134,247.01625,399.7075,72.7175,0.0299033387360931,133.6625,105.185,37.805,5874.8325,289.0975,14.3775,274.72,112.265,195.17,212.13,62.5,545.55,70.2275,17.8925,35.545,188.0225,74.325,83.385,152.5575
Alyssum desertorum,3.21908036795886,134.1775,20.055,1013.44212661743,66.9044249868393,-0.54337499987334,25.6361249876022,40.4244750165939,33308.02875,26528.98875,10.7675,135.2975,5.56,21.813950022459,75.9799498970807,5870.91847961426,161.976725120544,103.206174877882,90.956875,164.08,66.205,0.0273659521604714,84.0475,131.105,33.17,8962.3625,290.75,-97.6775,388.4275,112.755,57.61,198.76,-31.1325,428.415,65.0775,16.545,41.865,170.2975,57.9075,117.5675,94.9575
Harmsiodoxa blennodioides,3.57475208222606,135.708229426434,28.4239401496259,1558.45221540874,75.8752370724952,-0.755635910089177,16.1169575836296,43.3799001617622,81348.4189526184,81348.4189526184,168.653366583541,192.139650872818,11.4139650872818,61.6078804187347,95.7434911751688,5915.65461407516,200.929401616503,165.333017496694,398.064837905237,82.0798004987531,67.573566084788,0.00333346582411104,188.097256857855,140.389027431421,46.431421446384,5711.71321695761,340.431421446384,41.3142144638404,299.117206982544,233.516209476309,143.528678304239,259.271820448878,112.71072319202,374.945137157107,48.9226932668329,19.2294264339152,27.5635910224439,127.725685785536,68.7256857855362,117.214463840399,75.1047381546135
Cleomella serrulata,2.85086552571143,140.828358208955,17.3855721393035,1123.25838307243,67.1429103357875,-0.625920395797758,25.1679104050594,35.6442786828795,32628.1865671642,24376.9552238806,28.9303482587065,124.883084577114,5.43283582089552,27.7446767136232,77.7346021491497,6023.35998049304,172.855198532788,135.35119356089,88.4888059701493,150.407960199005,63.8681592039801,0.0210199324642247,83.3457711442786,157.373134328358,38.4726368159204,8709.8184079602,297.370646766169,-110.049751243781,407.42039800995,145.691542288557,42.3383084577114,195.778606965174,-28.1890547263682,405.624378109453,62.728855721393,13.318407960199,45.4253731343284,166.569651741294,48.8009950248756,140.980099502488,70.4800995024876
Lycium barbarum,3.30190843704151,129.967581047382,18.9775561097257,943.787887497328,46.5982088571164,-0.209502487207082,19.9139303876393,89.6452734719461,42436.5074626866,35025.947761194,49.6144278606965,145.470149253731,6.63432835820895,24.4965671366127,63.9209452814131,4970.44593074666,140.674179437742,96.7441539171323,155.91355721393,278.284289276808,59.5211970074813,0.012452294461808,105.487562189055,104.360696517413,34.5049751243781,6993.11691542289,263.63184079602,-38.952736318408,302.584577114428,141.074626865672,64.6940298507463,194.457711442786,14.9975124378109,712.723880597015,87.4651741293532,35.4900497512438,30.8034825870647,241.141791044776,119.942786069652,203.529850746269,153.84328358209
Phyteuma orbiculare,3.07945558456634,118.833746898263,23.2555831265509,768.936995740564,27.5679156151288,0.139454092982944,17.0047146487177,131.409875798758,29879.8660049628,20285.9330024814,25,104.233250620347,4.52605459057072,18.092307678819,69.1229527783453,4283.33248378858,115.85451590867,77.4108188927322,56.2754342431762,533.526054590571,61.6352357320099,0.0444712117710615,73.1836228287841,90.8114143920595,34.3449131513648,6025.54838709677,216.692307692308,-44.3672456575682,261.059553349876,97.7816377171216,68.1538461538462,151.034739454094,-2.60049627791563,949.31017369727,112.712158808933,51.1116625310174,24.1017369727047,312.915632754342,174.908188585608,259.528535980149,213.059553349876
Streptoglossa odora,3.33442348069941,132.324257425743,22.1831683168317,1895.72549408261,77.4859157222332,-0.716237621861372,12.7429455365285,71.7004703059055,108581.97029703,108581.97029703,254.35396039604,238.490099009901,12,105.862945415006,126.877771944103,4357.13508288695,203.888267139397,187.393737689103,605.773514851485,91.9455445544555,66.3787128712871,0.00451933449080015,251.106435643564,141.80198019802,51.9356435643564,4521.14603960396,374.056930693069,101.576732673267,272.480198019802,293.25,203.450495049505,301.076732673267,186.94801980198,530.091584158416,130.559405940594,3.81683168316832,92.4455445544555,334.611386138614,17.5470297029703,250.024752475248,24.4158415841584
Gazania krebsiana,3.15813275083998,135.455223880597,21.6044776119403,1433.74052490234,60.7579749345779,-0.567799999462441,11.7641250127554,86.5830501031876,70189.6425,69537.45,174.205,147.1325,10.39,68.0163751125336,84.5139249992371,4398.8755758667,168.085650482178,145.148750038147,354.41,84.4925373134328,61.6641791044776,0.016860047432496,162.275,143.935,54.6925,4124.1925,283.615,20.7375,262.8775,194.7425,119.27,210.15,105.52,595.725,98.285,11.865,59.3675,269.43,42.7375,244.575,53.88
Marsdenia viridiflora,3.10678228340987,132.906403940887,24.7118226600985,1699.96739312999,65.0175184348292,-0.495061424389225,11.0923832775041,128.78351356825,98075.0565110565,98075.0565110565,235.968058968059,213,11.7788697788698,96.0532924267818,107.706511185855,3904.52417771998,184.247371401775,171.351769168488,549.87714987715,112.884236453202,61.9310344827586,0.0067533767649908,226.800982800983,131.918918918919,53.5970515970516,3916.0343980344,339.579852579853,92.945945945946,246.633906633907,265.842751842752,179.511056511057,271.240786240786,171.518427518428,838.793611793612,176.592137592138,14.3808353808354,78.7100737100737,472.518427518428,53.051597051597,341.577395577396,59.8255528255528
Onobrychis viciifolia,3.039988968597,125.743842364532,21.2019704433498,827.564407874798,47.7712562295604,-0.175197044245238,19.484605864351,85.8149014411889,35583.9236453202,27580.7844827586,28.1009852216749,125.147783251232,5.47536945812808,18.5294580842951,77.0111576553636,4774.93513857085,128.699679820996,75.3532759379871,95.6206896551724,405.497536945813,62.256157635468,0.0247336819173761,85.5862068965517,97.6773399014778,33.0837438423645,6867.94827586207,245.226600985222,-47.6305418719212,292.857142857143,107.381773399015,81.5492610837438,174.258620689655,-1.14039408866995,661.647783251232,82.1182266009852,32.1847290640394,27.9630541871921,223.241379310345,113.364532019704,168.0960591133,155.349753694581
Zygia longifolia,3.13003889533524,116.56157635468,29.3325123152709,1574.32287207751,34.4134642723444,0.368157246669512,1.93206388007218,822.725379587684,107405.248157248,107405.248157248,284.584766584767,208.461916461916,12,118.245110589105,136.398108367545,1165.04934010049,143.262948638391,127.744644108803,654.308353808354,454.160098522168,51.4507389162562,0.0245232735131015,248.383292383292,93.8673218673219,80.014742014742,598.823095823096,309.233415233415,192.019656019656,117.213759213759,246.452088452088,249.398034398034,255.724815724816,240.410319410319,2776.50122850123,384.152334152334,84.5061425061425,45.982800982801,1033.51351351351,304.081081081081,566.321867321867,716.12285012285
Sedum anglicum,3.30952961797427,118.217171717172,13.8737373737374,594.455892052981,22.244455457914,0.480495048285748,13.947029718078,251.294579250978,30427.047029703,20027.4987623762,36.200495049505,106.688118811881,4.36138613861386,12.271534623486,82.9396040463212,3651.41957862778,93.038143630075,21.843440478391,91.2865099009901,529.94696969697,43.5569620253165,0.0393249070941238,73.9084158415842,68.6980198019802,31.9084158415842,5017.99257425743,189.955445544554,-18.8910891089109,208.846534653465,56.9430693069307,103.049504950495,139.886138613861,13.2227722772277,1384.26732673267,169.804455445545,64.2846534653465,28.3069306930693,475.344059405941,224.752475247525,279.128712871287,387.25495049505
Tropaeolum majus,3.34167310498766,126.321782178218,19.8564356435644,1089.61235465255,48.2787499322611,-0.0792401961790507,11.3479166501293,193.117328716259,60066.5404411765,58022.6102941177,132.610294117647,144.69362745098,9.73039215686275,51.6110537817665,96.0526228044547,3566.73359246347,130.393284573275,86.5832108773437,303.164828431373,357.341584158416,53.029702970297,0.0297348404640276,141.085784313725,99.843137254902,49.2132352941176,4004.20098039216,252.620098039216,36.5686274509804,216.051470588235,152.156862745098,133.43137254902,191.977941176471,89.7647058823529,1013.1568627451,150.460784313725,34.3602941176471,48.8872549019608,408.446078431373,122.036764705882,260.394607843137,235.046568627451
Colocasia formosana,3.25433093234304,123.902200488998,24.6283618581907,1438.7072953387,38.285195055822,0.0986585364109132,8.92658535547373,403.496391026567,91876.8804878049,91385.7,217.624390243902,203.431707317073,11.5487804878049,87.2576581722353,109.755438855799,2851.12154756872,149.493829234053,127.046293026063,520.703048780488,281.315403422983,54.3105134474328,0.0230195918310352,212.546341463415,102.687804878049,56.8804878048781,3115.13170731707,306.121951219512,111.421951219512,194.7,229.59756097561,191.968292682927,249.524390243902,170.160975609756,1825.05365853659,290.556097560976,55.7878048780488,57.2170731707317,787.263414634146,195.346341463415,544.639024390244,339.470731707317
Salvia pratensis subsp. pratensis,3.24161959879645,124.586374695864,20.7274939172749,773.207542029611,40.7293430220907,-0.0571289538448889,20.0085157802795,93.9589536161028,33891.1313868613,25952.1240875912,18.0827250608273,131.970802919708,5.45498783454988,15.6170802928525,53.8521167541652,4675.01325725175,123.058223770773,89.1297323083065,86.9227493917275,400.661800486618,59.374695863747,0.0183613630093442,84.4574209245742,86.5474452554745,30.345498783455,7121.59610705596,238.525547445255,-47.9172749391727,286.442822384428,132.69099756691,46.7274939172749,175.450121654501,-6.09732360097324,729.335766423358,90.5182481751825,36.2895377128954,27.5717761557178,247.445255474453,124.36496350365,199.282238442822,166.085158150852
Stanleya pinnata,2.74252139779206,144.825242718447,16.7427184466019,1264.92667129665,77.0048543504141,-0.751771842789592,24.6262135806593,26.607305855427,44211.6080097087,34630.5473300971,61.502427184466,148.446601941748,6.45388349514563,34.4924755929743,109.743276561348,6418.59471471101,189.349878588926,124.41388364903,167.885922330097,78.9466019417476,70.3592233009709,0.0302651752686711,110.915048543689,162.191747572816,39.6723300970874,8493.66262135922,328.402912621359,-77.2063106796116,405.609223300971,141.885922330097,95.3033980582524,221.98786407767,3.57038834951456,305.825242718447,43.5800970873786,9.8495145631068,38.4150485436893,117.293689320388,38.2839805825243,90.6140776699029,64.4684466019417
Caustis flexuosa,2.59818679764817,134.75,16.7087378640777,1180.58143586094,34.1974514387186,-0.0798300974821509,11.5839805649322,173.588859206264,64987.5145631068,64930.2487864078,141.822815533981,149.691747572816,9.85436893203883,48.2618446998226,79.8348545426304,4331.95054078334,145.988179382769,118.190073022565,328.986650485437,149.788834951456,52.9296116504854,0.0184276827089018,150.247572815534,109.131067961165,48.1189320388349,4075.98300970874,261.072815533981,37.0072815533981,224.065533980583,179.927184466019,123.628640776699,200.257281553398,95.7864077669903,1084.20388349515,137.041262135922,51.2912621359223,28.9611650485437,378.978155339806,174.866504854369,328.337378640777,228.621359223301
Calamagrostis pseudophragmites,3.35748314250976,120.783980582524,19.3495145631068,842.465288995539,34.2137378982259,-0.00424757250810711,22.780946608886,111.559538645073,29681.3410194175,22364.9526699029,-0.257281553398058,127.04854368932,4.86650485436893,20.8479611967663,49.4989563579698,4413.76535745269,122.933640878177,95.0517477387364,38.1280339805825,290.029126213592,60.2111650485437,0.0573109942594644,70.0970873786408,101.368932038835,30.7936893203883,7919.22087378641,237.696601941748,-90.8325242718447,328.529126213592,123.905339805825,19.0849514563107,169.516990291262,-33.6067961165049,974.563106796116,141.055825242718,38.9029126213592,47.3592233009709,382.888349514563,129.895631067961,337.114077669903,165.519417475728
Dissocarpus biflorus,3.23981388269642,135.080097087379,32.8033980582524,1584.86948880618,81.7389345330707,-0.803583536107661,15.5530266242224,37.8358351843698,84209.7094430993,84209.7094430993,177.588377723971,195.600484261501,11.8038740920097,64.253825734949,110.158983336811,5876.28809894257,202.229322401144,155.729031874539,423.283292978208,80.254854368932,70.7354368932039,0.0030612652398496,194.74818401937,139.707021791768,47.2421307506053,5531.64891041162,344.428571428571,51.0290556900726,293.399515738499,227.520581113801,165.590799031477,263.389830508475,121.690072639225,304.854721549637,44.319612590799,13.6658595641646,32.1234866828087,116.820823244552,48.3995157384988,100.65617433414,60.9806295399516
Polygala comosa,3.22891016259891,126.8961352657,17.06038647343,700.986861076908,41.333937190869,-0.0824879231696256,25.401690773342,72.2495168764234,24105.1014492754,17819.8297101449,-38.2777777777778,128.787439613527,4.92512077294686,8.25533815840448,29.6862077407791,4995.78193583465,124.040434703735,105.297149621346,21.4583333333333,295.055555555556,55.8091787439614,0.0130033957785751,57.4734299516908,86.6111111111111,25.6328502415459,9065.06763285024,236.509661835749,-104.562801932367,341.072463768116,149.089371980676,-20.4565217391304,171.661835748792,-59.8743961352657,642.239130434783,81.9951690821256,31.8357487922705,29.1690821256039,222.961352657005,105.833333333333,210.777777777778,130.178743961353
Neatostema apulum,3.12971549309393,133.076923076923,28.2235576923077,1080.50268657145,68.5012707790311,-0.483956832572711,17.0745803389332,69.588513298858,61998.9388489209,58073.0431654676,103.872901678657,169.860911270983,8.40047961630695,34.3587050146336,147.273812666786,5098.10069424929,150.98925660497,54.638824988898,272.590527577938,252.622596153846,69.7379807692308,0.025836590559176,143.405275779376,103.659472422062,37.1486810551559,5969.2278177458,298.002398081535,22.3333333333333,275.669064748201,109.350119904077,214.019184652278,222.474820143885,70.2086330935252,544.812949640288,75.6810551558753,14.6067146282974,41.7865707434053,203.165467625899,61.5083932853717,68.5755395683453,175.446043165468
Scrophularia auriculata,2.98257118033255,125.326968973747,22.9284009546539,906.206801821907,50.3036516298827,-0.167136038562421,15.7206443818486,107.625966547782,49667.4200477327,41917.9904534606,77.7374701670644,142.054892601432,6.87828162291169,26.0438663498599,110.668018791727,4536.10825102085,128.096038090016,56.0100953573259,200.452267303103,460.945107398568,62.9976133651551,0.0258627226465585,115.952267303103,93.2315035799523,36.7684964200477,5545.3937947494,255.894988066826,5.60859188544153,250.286396181384,104.412887828162,154.687350835322,189.007159904535,47.7326968973747,740.484486873508,92.4248210023866,32.326968973747,29.6658711217184,250.856801909308,121.121718377088,146.840095465394,202.284009546539
Hyacinthoides non-scripta,3.39382184140489,118.09307875895,12.145584725537,625.544597318387,35.3946919925687,0.181635070821685,16.2370852474918,126.584051737853,33146.5521327014,22117.5710900474,35.4668246445498,125.049763033175,5.23696682464455,16.0141943229883,52.8884121953594,3901.75493083068,102.348649029483,38.4643838518604,91.3572274881517,829.019093078759,49.4128878281623,0.011752010438508,83.0568720379147,70.5023696682464,29.1729857819905,5806.83886255924,207.329383886256,-28.7227488151659,236.052132701422,92.4383886255924,57.563981042654,158.04028436019,11.0355450236967,811.201421800948,94.2725118483412,40.5071090047393,25.0260663507109,269.220379146919,136.177725118483,192.111374407583,189.10663507109
Maireana sedifolia,3.12133986693606,141.058685446009,25.9953051643192,1490.87506819891,82.8624412106796,-0.828685444005778,14.242136178442,31.2542488407081,76534.6901408451,76534.6901408451,164.025821596244,168.692488262911,11.5821596244131,56.5749999659722,145.010375403462,5921.63005531562,196.412816974479,98.6242019313042,386.610328638498,83.7276995305164,72.7417840375587,0.0046769506589305,176.955399061033,139.150234741784,49.2629107981221,5037.58685446009,325.957746478873,45.6291079812207,280.328638497653,157.105633802817,195.31455399061,240.133802816901,111.157276995305,252.755868544601,29.2370892018779,13.8849765258216,22.2488262910798,79.5868544600939,47.7723004694836,55.6361502347418,69.1244131455399
Galianthe brasiliensis,2.85735055517556,122.37558685446,32.0845070422535,1457.31523282763,34.825000032013,0.0451408451283132,6.82535209510248,301.827793389979,86156.2394366197,86156.2394366197,220.838028169014,174.514084507042,11.9788732394366,85.6233801953669,100.227042104157,2961.88090837506,151.535305256015,140.932276452651,500.423708920188,316.007042253521,52.981220657277,0.029250740953511,199.199530516432,112.178403755869,61.0046948356808,2340.64084507042,287.241784037559,103.694835680751,183.546948356808,215.549295774648,177.082159624413,225.50234741784,167.032863849765,1593.42488262911,249.06338028169,52.5093896713615,52.0399061032864,668.884976525822,182.753521126761,529.948356807512,209.74882629108
Boechera perennans,3.1875933131308,147.718309859155,15.6384976525822,1395.71533074177,75.0924648768465,-0.715774646457372,20.9384976485525,37.4867369915958,59261.3450704225,53758.7183098592,113.239436619718,168.086854460094,7.82863849765258,48.772582103389,158.673591448108,6019.65956653004,192.265140766269,131.036009300483,249.913732394366,96.9225352112676,64.6901408450704,0.0390803558184074,140.171361502347,160.943661971831,43.9366197183099,7373.78403755869,335.103286384977,-29.0657276995305,364.169014084507,171.50234741784,164.551643192488,237.349765258216,49.6220657276995,385.049295774648,58.2535211267606,8.33568075117371,45.0774647887324,145.828638497653,38.1361502347418,108.948356807512,113.476525821596
